Date,High,Low,Open,Close,Volume,Adj Close,Month,Quarter,Year
2009-11-12,286.7367249,283.03302,285.0650635,284.209198,3768827,284.209198,11,Quarter 4,2009
2009-11-13,286.5415344,283.5885925,284.9299316,286.3113098,3330266,286.3113098,11,Quarter 4,2009
2009-11-16,288.783783,286.6766663,287.7877808,288.4284363,4394002,288.4284363,11,Quarter 4,2009
2009-11-17,289.039032,287.1471558,287.7227173,289.0340271,3829567,289.0340271,11,Quarter 4,2009
2009-11-18,289.6796875,286.3213196,288.6136169,288.6136169,3096101,288.6136169,11,Quarter 4,2009
2009-11-19,287.2872925,285.2852783,287.1721802,286.7817688,4331664,286.7817688,11,Quarter 4,2009
2009-11-20,286.0860901,284.9849854,285.0350342,285.2652588,4008388,285.2652588,11,Quarter 4,2009
2009-11-23,293.5935974,288.2182312,288.5335388,291.4664612,5089905,291.4664612,11,Quarter 4,2009
2009-11-24,292.437439,288.5585632,291.5515442,291.8368225,3207190,291.8368225,11,Quarter 4,2009
2009-11-25,293.823822,291.6366272,293.4985046,293.1631775,2919478,293.1631775,11,Quarter 4,2009
2009-11-27,291.5215149,285.7707825,286.2862854,290.170166,2766431,290.170166,11,Quarter 4,2009
2009-11-30,292.1271362,288.8438416,290.6055908,291.7917786,3446750,291.7917786,11,Quarter 4,2009
2009-12-01,295.9059143,291.7917786,294.3593445,295.2302246,4635959,295.2302246,12,Quarter 4,2009
2009-12-02,296.8017883,293.4034119,295.7958069,294.0490417,3323074,294.0490417,12,Quarter 4,2009
2009-12-03,296.0210266,292.7927856,294.8148193,293.1631775,2854543,293.1631775,12,Quarter 4,2009
2009-12-04,297.7127075,289.8798828,296.8067932,292.7977905,5022173,292.7977905,12,Quarter 4,2009
2009-12-07,294.6396484,290.790802,292.3973999,293.4184265,3269128,293.4184265,12,Quarter 4,2009
2009-12-08,295.6256409,291.2912903,292.0420532,293.8188171,3044952,293.8188171,12,Quarter 4,2009
2009-12-09,294.9599609,292.0820923,294.0440369,294.8048096,3558438,294.8048096,12,Quarter 4,2009
2009-12-10,297.6526489,295.5004883,295.5155029,296.046051,3333263,296.046051,12,Quarter 4,2009
2009-12-11,297.6726685,294.1591492,297.6376343,295.5505371,3436560,295.5505371,12,Quarter 4,2009
2009-12-14,298.953949,296.601593,297.9729614,298.1631775,3822973,298.1631775,12,Quarter 4,2009
2009-12-15,298.4884949,295.790802,296.9469604,296.8668518,4556239,296.8668518,12,Quarter 4,2009
2009-12-16,300.4854736,298.6186218,299.5996094,299.1791687,5613181,299.1791687,12,Quarter 4,2009
2009-12-17,299.1191101,297.1771851,298.5185242,297.2672729,5272322,297.2672729,12,Quarter 4,2009
2009-12-18,299.7647705,297.7977905,298.313324,298.5085144,7055937,298.5085144,12,Quarter 4,2009
2009-12-21,300.2202148,298.1331482,299.1040955,299.6396484,5137258,299.6396484,12,Quarter 4,2009
2009-12-22,301.0510559,299.7247314,300.9709778,300.8608704,3757838,300.8608704,12,Quarter 4,2009
2009-12-23,306.7417297,301.7267151,302.052063,306.1461487,4141255,306.1461487,12,Quarter 4,2009
2009-12-24,310.0700684,306.4414368,306.771759,309.5495605,1715683,309.5495605,12,Quarter 4,2009
2009-12-28,313.3083191,309.5495605,311.1411438,311.7467346,3392404,311.7467346,12,Quarter 4,2009
2009-12-29,312.7327271,309.4544678,312.6826782,310.0100098,2846750,310.0100098,12,Quarter 4,2009
2009-12-30,311.6766663,309.3143005,309.5595703,311.6766663,2928269,311.6766663,12,Quarter 4,2009
2009-12-31,313.0130005,310.300293,312.6876831,310.300293,2437160,310.300293,12,Quarter 4,2009
2010-01-04,315.0700684,312.4324341,313.7887878,313.6886902,3908488,313.6886902,1,Quarter 1,2010
2010-01-05,314.2342224,311.0810852,313.9039001,312.307312,6003391,312.307312,1,Quarter 1,2010
2010-01-06,313.2432556,303.48349,313.2432556,304.4344482,7949443,304.4344482,1,Quarter 1,2010
2010-01-07,305.3052979,296.6216125,305.0050049,297.3473511,12815771,297.3473511,1,Quarter 1,2010
2010-01-08,301.9269409,294.8498535,296.2962952,301.3113098,9439151,301.3113098,1,Quarter 1,2010
2010-01-11,302.5325317,297.3173218,302.5325317,300.8558655,14411374,300.8558655,1,Quarter 1,2010
2010-01-12,299.379364,294.294281,299.124115,295.5355225,9696893,295.5355225,1,Quarter 1,2010
2010-01-13,294.4844971,287.2372437,288.5335388,293.8388367,12980207,293.8388367,1,Quarter 1,2010
2010-01-14,297.3973999,291.6966858,292.2422485,295.2202148,8471720,295.2202148,1,Quarter 1,2010
2010-01-15,297.0770874,289.3092957,296.96698,290.2902832,10858131,290.2902832,1,Quarter 1,2010
2010-01-19,295.5054932,288.4334412,290.8908997,294.1040955,8624767,294.1040955,1,Quarter 1,2010
2010-01-20,293.2832947,287.9329224,293.2832947,290.4954834,6494899,290.4954834,1,Quarter 1,2010
2010-01-21,293.7037048,286.4114075,292.0120239,291.7817688,12602785,291.7817688,1,Quarter 1,2010
2010-01-22,285.5855713,267.6976929,282.5325317,275.2802734,13587199,275.2802734,1,Quarter 1,2010
2010-01-25,275.21521,268.0230103,273.568573,270.2702637,8830960,270.2702637,1,Quarter 1,2010
2010-01-26,275.0750732,268.4134216,269.2542419,271.4814758,8702289,271.4814758,1,Quarter 1,2010
2010-01-27,274.0990906,267.9229126,270.9059143,271.3213196,7920871,271.3213196,1,Quarter 1,2010
2010-01-28,273.7737732,265.5655518,272.5175171,267.4124146,6451742,267.4124146,1,Quarter 1,2010
2010-01-29,270.7657776,263.0680542,269.5145264,265.2352295,8272719,265.2352295,1,Quarter 1,2010
2010-02-01,268.1731873,265.4154053,267.5675659,266.7767639,4497098,266.7767639,2,Quarter 1,2010
2010-02-02,267.7477417,264.0690613,267.7477417,265.8258362,8184208,265.8258362,2,Quarter 1,2010
2010-02-03,271.3213196,264.379364,264.5996094,270.6806946,5992202,270.6806946,2,Quarter 1,2010
2010-02-04,269.2692566,263.0430298,268.7687683,263.653656,6748645,263.653656,2,Quarter 1,2010
2010-02-05,267.0170288,261.4914856,264.4644775,265.9109192,6305688,265.9109192,2,Quarter 1,2010
2010-02-08,271.2712708,266.0310364,266.51651,267.0020142,5383211,267.0020142,2,Quarter 1,2010
2010-02-09,271.0360413,267.8027954,270.0400391,268.4884949,5633561,268.4884949,2,Quarter 1,2010
2010-02-10,269.1641541,264.1091003,267.3023071,267.4924927,5343651,267.4924927,2,Quarter 1,2010
2010-02-11,270.5155029,265.0150146,266.9269409,268.4684753,4815180,268.4684753,2,Quarter 1,2010
2010-02-12,268.8438416,265.5155029,266.7517395,266.8268127,4554841,266.8268127,2,Quarter 1,2010
2010-02-16,272.3373413,267.4174194,268.7037048,270.920929,7301491,270.920929,2,Quarter 1,2010
2010-02-17,271.9719849,269.0740662,271.2712708,269.3743591,4055341,269.3743591,2,Quarter 1,2010
2010-02-18,272.777771,268.3383484,269.039032,271.881897,4669126,271.881897,2,Quarter 1,2010
2010-02-19,272.2872925,270.1201172,270.5355225,270.6506653,5101094,270.6506653,2,Quarter 1,2010
2010-02-22,274.0240173,270.7707825,273.9489441,271.6716614,4284911,271.6716614,2,Quarter 1,2010
2010-02-23,272.0870972,266.4114075,271.771759,267.8027954,5739455,267.8027954,2,Quarter 1,2010
2010-02-24,269.489502,265.5205078,267.2572632,266.0010071,4648547,266.0010071,2,Quarter 1,2010
2010-02-25,264.5095215,260.2602539,263.823822,263.4784851,6611782,263.4784851,2,Quarter 1,2010
2010-02-26,266.1411438,262.0020142,263.9739685,263.6636658,4094501,263.6636658,2,Quarter 1,2010
2010-03-01,266.9119263,264.1341248,264.8648682,266.6116028,4471324,266.6116028,3,Quarter 1,2010
2010-03-02,273.1030884,267.7727661,268.0079956,270.8008118,8704886,270.8008118,3,Quarter 1,2010
2010-03-03,274.3343201,269.8948975,271.4514465,272.9329224,6172621,272.9329224,3,Quarter 1,2010
2010-03-04,278.3433533,273.3733826,273.5235291,277.5725708,6361232,277.5725708,3,Quarter 1,2010
2010-03-05,284.1191101,280.2302246,280.9559631,282.3873901,7816576,282.3873901,3,Quarter 1,2010
2010-03-08,282.8728638,280.7857971,282.6726685,281.5215149,4768027,281.5215149,3,Quarter 1,2010
2010-03-09,282.6126099,278.5285339,280.2052002,280.3753662,6346847,280.3753662,3,Quarter 1,2010
2010-03-10,289.5395508,281.3863831,282.1621704,288.5135193,11298490,288.5135193,3,Quarter 1,2010
2010-03-11,293.398407,287.3873901,287.4174194,290.8608704,8458133,290.8608704,3,Quarter 1,2010
2010-03-12,294.4344482,289.869873,294.3643494,290.0600586,5501293,290.0600586,3,Quarter 1,2010
2010-03-15,285.0100098,278.2782898,283.6236267,281.8718872,9298492,281.8718872,3,Quarter 1,2010
2010-03-16,284.4945068,280.660675,281.1961975,282.8828735,6856137,282.8828735,3,Quarter 1,2010
2010-03-17,286.0110168,282.4074097,284.4344482,283.0630493,6636557,283.0630493,3,Quarter 1,2010
2010-03-18,284.5045166,281.7617493,282.6426392,283.48349,3550846,283.48349,3,Quarter 1,2010
2010-03-19,284.2842712,278.9189148,280.2802734,280.2802734,9578812,280.2802734,3,Quarter 1,2010
2010-03-22,283.7087097,277.4174194,278.3333435,279.0290222,8001590,279.0290222,3,Quarter 1,2010
2010-03-23,279.4344482,271.2712708,278.7987976,274.7747803,10991597,274.7747803,3,Quarter 1,2010
2010-03-24,280.2052002,270.1201172,273.0280151,278.9439392,13117270,278.9439392,3,Quarter 1,2010
2010-03-25,286.2862854,279.6096191,279.7897949,281.7217102,7853938,281.7217102,3,Quarter 1,2010
2010-03-26,283.9789734,280.2902832,282.9179077,281.6266174,5387008,281.6266174,3,Quarter 1,2010
2010-03-29,282.6426392,280.5655518,281.7817688,281.5065002,6202791,281.5065002,3,Quarter 1,2010
2010-03-30,284.0990906,280.4204102,281.6966858,283.6386414,3951844,283.6386414,3,Quarter 1,2010
2010-03-31,285.1551514,281.686676,282.8078003,283.8438416,6055538,283.8438416,3,Quarter 1,2010
2010-04-01,287.0120239,283.0580444,285.960968,284.6846924,4201195,284.6846924,4,Quarter 2,2010
2010-04-05,287.7277222,284.78479,285.7357483,285.790802,3799197,285.790802,4,Quarter 2,2010
2010-04-06,285.7307434,282.9829712,285.0150146,284.3944092,4116080,284.3944092,4,Quarter 2,2010
2010-04-07,284.659668,281.2112122,283.9339294,282.052063,5156838,282.052063,4,Quarter 2,2010
2010-04-08,285.2102051,280.3052979,281.9419556,284.0290222,3891105,284.0290222,4,Quarter 2,2010
2010-04-09,284.6696777,282.2822876,284.0290222,283.3934021,4109087,283.3934021,4,Quarter 2,2010
2010-04-12,287.2872925,283.3934021,283.9589539,286.6516418,4700095,286.6516418,4,Quarter 2,2010
2010-04-13,294.7347412,285.8508606,286.5515442,293.6786804,7816775,293.6786804,4,Quarter 2,2010
2010-04-14,296.4664612,292.2973022,295.3253174,294.7947998,6798595,294.7947998,4,Quarter 2,2010
2010-04-15,299.2192078,294.4394531,296.3813782,297.947937,13510076,297.947937,4,Quarter 2,2010
2010-04-16,284.6896973,275.0900879,281.7817688,275.3503418,24446529,275.3503418,4,Quarter 2,2010
2010-04-19,277.2722778,272.7727661,274.6496582,275.3253174,7780212,275.3253174,4,Quarter 2,2010
2010-04-20,280.1101074,275.8058167,277.3623657,277.7977905,5948845,277.7977905,4,Quarter 2,2010
2010-04-21,280.4053955,276.3563538,278.5085144,277.4274292,4778217,277.4274292,4,Quarter 2,2010
2010-04-22,276.5265198,271.9469604,276.2762756,273.8038025,6554839,273.8038025,4,Quarter 2,2010
2010-04-23,274.9349365,271.4064026,273.8988953,272.7677612,4174621,272.7677612,4,Quarter 2,2010
2010-04-26,272.7677612,264.869873,272.7577515,266.0860901,8728862,266.0860901,4,Quarter 2,2010
2010-04-27,269.4344482,263.8788757,264.7397461,264.7947998,7681711,264.7947998,4,Quarter 2,2010
2010-04-28,267.6826782,260.7757874,266.3163147,264.8598633,6805388,264.8598633,4,Quarter 2,2010
2010-04-29,268.5185242,263.5986023,266.9519653,266.2662659,6111682,266.2662659,4,Quarter 2,2010
2010-04-30,269.1091003,262.9829712,265.8308411,263.1130981,4865929,263.1130981,4,Quarter 2,2010
2010-05-03,266.7267151,262.8027954,263.5135193,265.5655518,3711884,265.5655518,5,Quarter 2,2010
2010-05-04,263.6336365,252.3573608,263.5235291,253.4384308,12140447,253.4384308,5,Quarter 2,2010
2010-05-05,258.118103,250.4854889,250.7407379,255.1351318,9155236,255.1351318,5,Quarter 2,2010
2010-05-06,259.0190125,230.2302246,254.6296234,249.5845795,9990200,249.5845795,5,Quarter 2,2010
2010-05-07,252.9129181,240.905899,250.2352295,246.8168182,10167822,246.8168182,5,Quarter 2,2010
2010-05-10,261.6716614,256.5565491,257.2422485,261.0860901,8247744,261.0860901,5,Quarter 2,2010
2010-05-11,260.2001953,254.3643646,258.0930786,254.7797852,6638555,254.7797852,5,Quarter 2,2010
2010-05-12,256.2762756,251.2512512,256.2762756,252.9479523,7695896,252.9479523,5,Quarter 2,2010
2010-05-13,261.261261,255.4404449,258.5085144,255.695694,6644948,255.695694,5,Quarter 2,2010
2010-05-14,255.7507477,248.3733673,255.1401367,254.0190125,8223768,254.0190125,5,Quarter 2,2010
2010-05-17,254.434433,249.4244232,253.6436462,254.2392426,5582012,254.2392426,5,Quarter 2,2010
2010-05-18,255.7407379,248.783783,255.255249,249.434433,5645349,249.434433,5,Quarter 2,2010
2010-05-19,249.9699707,244.1141205,248.3783722,247.4624634,6884509,247.4624634,5,Quarter 2,2010
2010-05-20,243.0330353,237.1371307,242.777771,237.7427368,9816773,237.7427368,5,Quarter 2,2010
2010-05-21,242.7427368,232.4324341,234.7647705,236.261261,19362218,236.261261,5,Quarter 2,2010
2010-05-24,245.1401367,238.6386414,240.6056061,238.8188171,8682509,238.8188171,5,Quarter 2,2010
2010-05-25,238.9639587,232.2372437,234.3093109,238.7737732,6028765,238.7737732,5,Quarter 2,2010
2010-05-26,245.1251221,237.7377319,241.2762756,237.9729767,6944249,237.9729767,5,Quarter 2,2010
2010-05-27,246.4013977,240.7657623,242.7177124,245.4754791,5612582,245.4754791,5,Quarter 2,2010
2010-05-28,246.9719696,241.741745,246.6166229,243.0580597,5783810,243.0580597,5,Quarter 2,2010
2010-06-01,245.7757721,240.300293,240.4554596,241.4264221,5328266,241.4264221,6,Quarter 2,2010
2010-06-02,247.1821747,240.9709778,243.5835876,246.9319305,5076518,246.9319305,6,Quarter 2,2010
2010-06-03,254.2542572,247.5975952,247.8027954,253.0530548,7294099,253.0530548,6,Quarter 2,2010
2010-06-04,254.8798828,248.5986023,250.1101074,249.6096039,7832759,249.6096039,6,Quarter 2,2010
2010-06-07,250.7057037,241.8168182,249.7797852,243.003006,7258135,243.003006,6,Quarter 2,2010
2010-06-08,244.6646576,239.0090027,244.1691742,242.6326294,5364830,242.6326294,6,Quarter 2,2010
2010-06-09,244.6846924,236.2362366,243.8538513,237.2472534,5452542,237.2472534,6,Quarter 2,2010
2010-06-10,244.4944916,238.1581573,240.4254303,243.7487488,5150644,243.7487488,6,Quarter 2,2010
2010-06-11,244.5995941,241.0510559,241.4914856,244.4944916,3559837,244.4944916,6,Quarter 2,2010
2010-06-14,247.4974976,241.8368378,247.4874878,241.8368378,4076719,241.8368378,6,Quarter 2,2010
2010-06-15,250.4504547,241.3313293,241.7817841,249.2442474,8510681,249.2442474,6,Quarter 2,2010
2010-06-16,252.2522583,248.303299,248.3333282,250.8858795,4574021,250.8858795,6,Quarter 2,2010
2010-06-17,253.1881866,248.5935974,251.9769745,250.2902832,3950645,250.2902832,6,Quarter 2,2010
2010-06-18,251.9869843,249.3143158,251.5065002,250.2652588,5740054,250.2652588,6,Quarter 2,2010
2010-06-21,250.735733,242.6876831,250.2001953,244.5245209,5961033,244.5245209,6,Quarter 2,2010
2010-06-22,248.5485535,243.1081085,245.1951904,243.3683624,4434961,243.3683624,6,Quarter 2,2010
2010-06-23,243.6886902,239.3193207,243.6886902,241.2662659,4054142,241.2662659,6,Quarter 2,2010
2010-06-24,241.6166229,236.8668671,240.0700684,237.7877808,3783413,237.7877808,6,Quarter 2,2010
2010-06-25,239.0640564,235.5155182,238.7687683,236.5765839,4485910,236.5765839,6,Quarter 2,2010
2010-06-28,239.0140076,234.7397461,236.5315247,236.2762756,3521075,236.2762756,6,Quarter 2,2010
2010-06-29,232.5075073,225.7857819,231.9519501,227.3573608,6997196,227.3573608,6,Quarter 2,2010
2010-06-30,229.1441498,222.5825806,227.7077026,222.6976929,7199194,222.6976929,6,Quarter 2,2010
2010-07-01,224.4244232,217.0320282,222.8678741,219.9649658,7020173,219.9649658,7,Quarter 3,2010
2010-07-02,221.3613586,218.2182159,221.0310364,218.4934998,3868128,218.4934998,7,Quarter 3,2010
2010-07-06,224.0590515,217.0320282,222.222229,218.2532501,5115080,218.2532501,7,Quarter 3,2010
2010-07-07,225.8708649,217.9079132,219.3743744,225.3253174,6253141,225.3253174,7,Quarter 3,2010
2010-07-08,228.8938904,225.0550537,227.0019989,228.5085144,5332462,228.5085144,7,Quarter 3,2010
2010-07-09,236.8668671,231.6216278,236.216217,233.9789734,8654337,233.9789734,7,Quarter 3,2010
2010-07-12,239.9599609,235.7757721,236.4214172,238.1531525,6662131,238.1531525,7,Quarter 3,2010
2010-07-13,246.741745,240.3803864,241.3663635,244.8448486,7944647,244.8448486,7,Quarter 3,2010
2010-07-14,247.1621552,243.4734802,245.1851807,245.9159088,6229764,245.9159088,7,Quarter 3,2010
2010-07-15,247.5975952,241.5815887,246.1111145,247.2572632,9706684,247.2572632,7,Quarter 3,2010
2010-07-16,235.5155182,229.9899902,234.7947998,230.0350342,15633950,230.0350342,7,Quarter 3,2010
2010-07-19,235.0600586,228.9889832,230.735733,233.3233185,9091499,233.3233185,7,Quarter 3,2010
2010-07-20,241.7367401,230.5305328,230.7457428,241.0360413,8100891,241.0360413,7,Quarter 3,2010
2010-07-21,243.0930939,237.9529572,242.2422485,238.9889832,6552641,238.9889832,7,Quarter 3,2010
2010-07-22,244.7347412,241.4814758,241.8568573,242.647644,4291105,242.647644,7,Quarter 3,2010
2010-07-23,245.5405426,240.2452393,240.6256256,245.2752686,4524271,245.2752686,7,Quarter 3,2010
2010-07-26,245.6206207,242.6826782,244.7897949,244.7297363,3986410,244.7297363,7,Quarter 3,2010
2010-07-27,248.9989929,245.3303375,245.5355377,246.5615692,4897498,246.5615692,7,Quarter 3,2010
2010-07-28,247.872879,241.5765839,247.7177124,242.4174194,4987008,242.4174194,7,Quarter 3,2010
2010-07-29,244.6846924,239.9049072,243.2182159,242.7377319,5345649,242.7377319,7,Quarter 3,2010
2010-07-30,243.9239197,239.8098145,240.0650635,242.6676636,4283912,242.6676636,7,Quarter 3,2010
2010-08-02,246.8868866,243.7137146,244.7397461,245.4504547,3713683,245.4504547,8,Quarter 3,2010
2010-08-03,246.4764709,243.6236267,245.4954987,245.1601563,3600995,245.1601563,8,Quarter 3,2010
2010-08-04,253.7537537,245.7707672,246.3363342,253.4134064,7617375,253.4134064,8,Quarter 3,2010
2010-08-05,254.5545502,252.0320282,253.1981964,254.304306,4835959,254.304306,8,Quarter 3,2010
2010-08-06,253.1231232,248.2732697,252.9529572,250.3603668,6632361,250.3603668,8,Quarter 3,2010
2010-08-09,253.003006,250.9309235,251.3763733,252.9279327,3740656,252.9279327,8,Quarter 3,2010
2010-08-10,253.2532501,249.5345306,251.4264221,252.1071014,4143852,252.1071014,8,Quarter 3,2010
2010-08-11,249.2492523,245.9960022,249.1141205,246.1161194,4441554,246.1161194,8,Quarter 3,2010
2010-08-12,247.6226196,241.4964905,242.2122192,246.2512512,4404791,246.2512512,8,Quarter 3,2010
2010-08-13,245.8408356,243.2482452,244.744751,243.4184113,3865531,243.4184113,8,Quarter 3,2010
2010-08-16,245.1801758,240.4904938,242.082077,243.0380402,2607390,243.0380402,8,Quarter 3,2010
2010-08-17,247.5975952,243.258255,244.5095062,245.5055084,3777619,245.5055084,8,Quarter 3,2010
2010-08-18,245.6806793,241.0160217,245.4654694,241.3163147,5367427,241.3163147,8,Quarter 3,2010
2010-08-19,241.4964905,233.8588562,240.7457428,234.219223,7842150,234.219223,8,Quarter 3,2010
2010-08-20,236.0310364,230.7407379,234.219223,231.2412415,7827365,231.2412415,8,Quarter 3,2010
2010-08-23,234.3593597,229.094101,230.9809875,232.2672729,5966428,232.2672729,8,Quarter 3,2010
2010-08-24,229.4144135,225.6856842,229.0790863,225.9209137,5519875,225.9209137,8,Quarter 3,2010
2010-08-25,229.13414,225.2252197,225.2252197,227.5375366,5179016,227.5375366,8,Quarter 3,2010
2010-08-26,228.8588562,225.4454498,228.258255,225.7157135,3550446,225.7157135,8,Quarter 3,2010
2010-08-27,230.2252197,224.0490417,226.5065002,229.6446381,4620175,229.6446381,8,Quarter 3,2010
2010-08-30,230.1101074,226.4364319,229.8048096,226.571579,2460337,226.571579,8,Quarter 3,2010
2010-08-31,227.6626587,224.2242279,225.2802734,225.2352295,3889706,225.2352295,8,Quarter 3,2010
2010-09-01,232.7026978,226.4764709,227.7177124,230.395401,6450143,230.395401,9,Quarter 3,2010
2010-09-02,232.4474487,230.3853912,231.6516571,231.8218231,3365032,231.8218231,9,Quarter 3,2010
2010-09-03,236.176178,233.953949,235.4954987,235.3853912,5075719,235.3853912,9,Quarter 3,2010
